market,timeframe,period_yrs,algorithm,model_id,is_valid_sample,exclusion_reason,win_rate,total_trades,net_profit_pct,cagr,sharpe_ratio,sortino_ratio,profit_factor,has_zero_losses,recovery_factor,expectancy,avg_win,avg_loss,risk_reward,max_drawdown_pct,avg_holding_bars,exposure_pct,max_consec_wins,max_consec_losses,robustness_score
XAUUSD,3h,2,AlgorithmB,2,True,,0.5263157894736842,19,16.770722735454836,6.76944057653724,2.8604354629001283,15.409720044395453,3.0368271746002016,False,7.855245329975439,0.8826696176555178,2.5004471255992264,-0.9148609467263807,2.7331444571401815,-2.1349712238086487,4.894736842105263,2.329075882794891,6,2,78.42
XAUUSD,3h,2,AlgorithmB,3,True,,0.5263157894736842,19,16.770722735454836,6.76944057653724,2.8604354629001283,15.409720044395453,3.0368271746002016,False,7.855245329975439,0.8826696176555178,2.5004471255992264,-0.9148609467263807,2.7331444571401815,-2.1349712238086487,4.894736842105263,2.329075882794891,6,2,78.42
XAUUSD,3h,2,AlgorithmC,0,True,,0.8666666666666667,30,15.775352296169398,2.526636231253749,1.852151777986906,4.300429719748139,2.643846675860145,False,2.0775944977291814,0.5258450765389802,0.9758446299539513,-2.3991520206583328,0.4067456424400223,-7.593085327002896,12.866666666666667,9.666917104933633,20,3,73.42
XAUUSD,3h,2,AlgorithmC,1,True,,0.8666666666666667,30,15.775352296169398,2.526636231253749,1.852151777986906,4.300429719748139,2.643846675860145,False,2.0775944977291814,0.5258450765389802,0.9758446299539513,-2.3991520206583328,0.4067456424400223,-7.593085327002896,12.866666666666667,9.666917104933633,20,3,73.42
XAUUSD,3h,2,AlgorithmC,2,True,,0.8666666666666667,30,15.775352296169398,2.526636231253749,1.852151777986906,4.300429719748139,2.643846675860145,False,2.0775944977291814,0.5258450765389802,0.9758446299539513,-2.3991520206583328,0.4067456424400223,-7.593085327002896,12.866666666666667,9.666917104933633,20,3,73.42
XAUUSD,3h,2,AlgorithmC,3,True,,0.8666666666666667,30,15.775352296169398,2.526636231253749,1.852151777986906,4.300429719748139,2.643846675860145,False,2.0775944977291814,0.5258450765389802,0.9758446299539513,-2.3991520206583328,0.4067456424400223,-7.593085327002896,12.866666666666667,9.666917104933633,20,3,73.42
XAUUSD,4h,1,AlgorithmA,0,False,"insufficient_trades (n=2, min=10)",0.0,2,-3.7624932608820876,-0.9588568383406555,0.0,0.0,0.0,False,-1.0094655402702801,-1.8812466304410438,0.0,-1.8812466304410438,0.0,-3.727213174483099,19.0,2.4707412223667102,0,2,0.0
XAUUSD,4h,1,AlgorithmA,1,False,"insufficient_trades (n=4, min=10)",0.0,4,-7.419164160883358,-0.9771476316837486,0.0,0.0,0.0,False,-1.027121393098131,-1.8547910402208394,0.0,-1.8547910402208394,0.0,-7.223259305800996,21.0,5.461638491547465,0,4,0.0
XAUUSD,4h,1,AlgorithmA,2,True,,0.3,10,-2.5958327154638603,-0.4610910528601212,-0.9670080174036436,-4.075391951948595,0.6742605673422607,False,-0.6212876102103545,-0.25958327154638605,1.7910712919358704,-1.138435227324496,1.5732746571319416,-4.1781498178999055,8.2,5.331599479843954,2,4,39.81
XAUUSD,4h,1,AlgorithmA,3,False,"insufficient_trades (n=3, min=10)",0.0,3,-6.09460834267213,-0.9793631266825163,0.0,0.0,0.0,False,-1.02020199540324,-2.031536114224043,0.0,-2.031536114224043,0.0,-5.973923174168274,17.333333333333332,3.3810143042912877,0,3,0.0
XAUUSD,4h,1,AlgorithmB,0,True,,0.9,10,20.288531792961468,81.07838276521605,2.584480548678416,111792287825.43358,3.292105097752851,False,2.2921050977528497,2.028853179296147,3.2377795419498963,-8.8514840845876,0.3657894553058723,-8.851484084587605,8.3,5.396618985695708,8,1,79.95
XAUUSD,4h,1,AlgorithmB,1,True,,0.9,10,20.288531792961468,81.07838276521605,2.584480548678416,111792287825.43358,3.292105097752851,False,2.2921050977528497,2.028853179296147,3.2377795419498963,-8.8514840845876,0.3657894553058723,-8.851484084587605,8.3,5.396618985695708,8,1,79.95
XAUUSD,4h,1,AlgorithmB,2,True,,0.9,10,20.288531792961468,81.07838276521605,2.584480548678416,111792287825.43358,3.292105097752851,False,2.2921050977528497,2.028853179296147,3.2377795419498963,-8.8514840845876,0.3657894553058723,-8.851484084587605,8.3,5.396618985695708,8,1,79.95
XAUUSD,4h,1,AlgorithmB,3,True,,0.9,10,20.288531792961468,81.07838276521605,2.584480548678416,111792287825.43358,3.292105097752851,False,2.2921050977528497,2.028853179296147,3.2377795419498963,-8.8514840845876,0.3657894553058723,-8.851484084587605,8.3,5.396618985695708,8,1,79.95
XAUUSD,4h,1,AlgorithmC,0,True,,0.5625,16,0.042385295517353594,0.0035385987689533493,0.07757580369182297,0.11353923671812265,1.0149658076448331,False,0.04266017320460735,0.0026490809698346274,0.31939194490663164,-0.4045917440917615,0.7894178503904258,-0.9935565735765914,1.1875,1.2353706111833551,3,3,51.1
XAUUSD,4h,1,AlgorithmC,1,True,,0.41379310344827586,29,-3.986998656176355,-0.290880974536874,-2.2669544762788303,-2.8861410724528103,0.6422872980651997,False,-0.7366998124425227,-0.13748271228194328,0.5965678090299416,-0.6556360214432737,0.9099070055923661,-5.411971862674283,1.2758620689655173,2.4057217165149547,3,6,41.35
XAUUSD,4h,1,AlgorithmC,2,True,,0.4857142857142857,70,-13.004121081657695,-0.3743410042677967,-3.763134479725643,-4.738196390346121,0.4934895533739649,False,-0.9548671234936297,-0.1857731583093955,0.3726418644504567,-0.713165124249256,0.522518350631257,-13.618775598932276,1.0857142857142856,4.9414824447334205,4,7,35.44
XAUUSD,4h,1,AlgorithmC,3,False,zero_trades,0.0,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
XAUUSD,4h,2,AlgorithmA,0,True,,0.7272727272727273,11,32.553504021465436,751.0559268917128,1.5213579058876892,17.37308957202718,7.1378648822970066,False,8.981237796623596,2.959409456496858,4.732152743796925,-1.7679059763033191,2.6766993308613776,-3.624612192509099,83.63636363636364,29.677419354838708,5,2,73.08
